x,y,Gobs,z
-332500.0,-1157500.0,-23.489933,1000.0
-327500.0,-1157500.0,-25.528173,1000.0
-322500.0,-1157500.0,-28.88975,1000.0
-317500.0,-1157500.0,-31.614927,1000.0
-312500.0,-1157500.0,-32.287796,1000.0
-307500.0,-1157500.0,-31.978788,1000.0
-302500.0,-1157500.0,-31.526926,1000.0
-297500.0,-1157500.0,-30.422562,1000.0
-292500.0,-1157500.0,-27.83926,1000.0
-287500.0,-1157500.0,-24.241491,1000.0
-282500.0,-1157500.0,-19.464357,1000.0
-277500.0,-1157500.0,-14.030017,1000.0
-272500.0,-1157500.0,-8.486011,1000.0
-267500.0,-1157500.0,-3.801998,1000.0
-262500.0,-1157500.0,-1.2641206,1000.0
-257500.0,-1157500.0,-1.3985311,1000.0
-252500.0,-1157500.0,-2.7598977,1000.0
-247500.0,-1157500.0,-2.947744,1000.0
-242500.0,-1157500.0,-1.4556465,1000.0
-237500.0,-1157500.0,0.22010273,1000.0
-232500.0,-1157500.0,1.8866459,1000.0
-227500.0,-1157500.0,4.607161,1000.0
-222500.0,-1157500.0,8.153035,1000.0
-217500.0,-1157500.0,9.759618,1000.0
-212500.0,-1157500.0,7.9902377,1000.0
-207500.0,-1157500.0,4.731448,1000.0
-202500.0,-1157500.0,1.9460236,1000.0
-197500.0,-1157500.0,-0.10715818,1000.0
-192500.0,-1157500.0,-1.3637794,1000.0
-187500.0,-1157500.0,-1.5150766,1000.0
-182500.0,-1157500.0,-1.3689561,1000.0
-177500.0,-1157500.0,-1.9562881,1000.0
-172500.0,-1157500.0,-3.1568372,1000.0
-167500.0,-1157500.0,-3.6563478,1000.0
-162500.0,-1157500.0,-1.9947522,1000.0
-157500.0,-1157500.0,1.2149287,1000.0
-152500.0,-1157500.0,3.6862564,1000.0
-147500.0,-1157500.0,4.2830286,1000.0
-142500.0,-1157500.0,3.8260665,1000.0
-137500.0,-1157500.0,3.10827,1000.0
-132500.0,-1157500.0,2.695553,1000.0
-127500.0,-1157500.0,3.0287082,1000.0
-122500.0,-1157500.0,4.266632,1000.0
-117500.0,-1157500.0,5.856673,1000.0
-112500.0,-1157500.0,7.7226233,1000.0
-107500.0,-1157500.0,10.104227,1000.0
-102500.0,-1157500.0,12.798399,1000.0
-97500.0,-1157500.0,14.689975,1000.0
-92500.0,-1157500.0,14.60954,1000.0
-87500.0,-1157500.0,12.558434,1000.0
-82500.0,-1157500.0,9.647388,1000.0
-77500.0,-1157500.0,7.029362,1000.0
-72500.0,-1157500.0,5.046675,1000.0
-67500.0,-1157500.0,3.215152,1000.0
-62500.0,-1157500.0,0.874068,1000.0
-57500.0,-1157500.0,-1.9711792,1000.0
-52500.0,-1157500.0,-4.3037043,1000.0
-47500.0,-1157500.0,-4.9097223,1000.0
-42500.0,-1157500.0,-3.8322299,1000.0
-37500.0,-1157500.0,-2.6314704,1000.0
-32500.0,-1157500.0,-2.7184715,1000.0
-27500.0,-1157500.0,-3.677929,1000.0
-22500.0,-1157500.0,-3.7616982,1000.0
-17500.0,-1157500.0,-2.0373003,1000.0
-12500.0,-1157500.0,0.40233776,1000.0
-7500.0,-1157500.0,1.743685,1000.0
-2500.0,-1157500.0,1.68365,1000.0
2500.0,-1157500.0,1.3889266,1000.0
7500.0,-1157500.0,1.320983,1000.0
12500.0,-1157500.0,0.9106118,1000.0
17500.0,-1157500.0,0.35582107,1000.0
22500.0,-1157500.0,0.49356237,1000.0
27500.0,-1157500.0,1.1366687,1000.0
32500.0,-1157500.0,1.4505367,1000.0
37500.0,-1157500.0,1.5024632,1000.0
42500.0,-1157500.0,2.07281,1000.0
47500.0,-1157500.0,3.425343,1000.0
52500.0,-1157500.0,5.090573,1000.0
57500.0,-1157500.0,6.2666454,1000.0
62500.0,-1157500.0,6.163909,1000.0
67500.0,-1157500.0,4.9871354,1000.0
72500.0,-1157500.0,4.437192,1000.0
77500.0,-1157500.0,5.8658185,1000.0
82500.0,-1157500.0,8.424183,1000.0
87500.0,-1157500.0,10.416303,1000.0
92500.0,-1157500.0,11.608506,1000.0
97500.0,-1157500.0,12.7214,1000.0
102500.0,-1157500.0,13.670009,1000.0
107500.0,-1157500.0,14.090833,1000.0
112500.0,-1157500.0,14.8927555,1000.0
117500.0,-1157500.0,17.461502,1000.0
122500.0,-1157500.0,21.517578,1000.0
127500.0,-1157500.0,25.022448,1000.0
132500.0,-1157500.0,26.217468,1000.0
137500.0,-1157500.0,25.143177,1000.0
142500.0,-1157500.0,23.144194,1000.0
147500.0,-1157500.0,21.265173,1000.0
152500.0,-1157500.0,19.384937,1000.0
157500.0,-1157500.0,16.75835,1000.0
162500.0,-1157500.0,12.976983,1000.0
167500.0,-1157500.0,8.346763,1000.0
172500.0,-1157500.0,3.6670713,1000.0
177500.0,-1157500.0,-0.28486982,1000.0
182500.0,-1157500.0,-3.120441,1000.0
187500.0,-1157500.0,-4.522815,1000.0
192500.0,-1157500.0,-3.8284929,1000.0
197500.0,-1157500.0,-0.784429,1000.0
202500.0,-1157500.0,3.224987,1000.0
207500.0,-1157500.0,5.728583,1000.0
212500.0,-1157500.0,5.373121,1000.0
217500.0,-1157500.0,3.0630484,1000.0
222500.0,-1157500.0,0.76396376,1000.0
227500.0,-1157500.0,-0.35819656,1000.0
232500.0,-1157500.0,-0.3510872,1000.0
237500.0,-1157500.0,0.5557317,1000.0
242500.0,-1157500.0,2.65828,1000.0
247500.0,-1157500.0,6.208058,1000.0
252500.0,-1157500.0,10.516398,1000.0
257500.0,-1157500.0,13.902044,1000.0
262500.0,-1157500.0,14.457291,1000.0
267500.0,-1157500.0,11.159338,1000.0
272500.0,-1157500.0,4.8266697,1000.0
277500.0,-1157500.0,-2.1717322,1000.0
282500.0,-1157500.0,-7.726193,1000.0
287500.0,-1157500.0,-11.252719,1000.0
292500.0,-1157500.0,-12.68172,1000.0
297500.0,-1157500.0,-11.093106,1000.0
302500.0,-1157500.0,-5.9771833,1000.0
307500.0,-1157500.0,0.6117243,1000.0
312500.0,-1157500.0,5.7495,1000.0
327500.0,-1157500.0,13.798638,1000.0
332500.0,-1157500.0,18.105947,1000.0
337500.0,-1157500.0,21.038809,1000.0
342500.0,-1157500.0,21.954588,1000.0
-502500.0,-1152500.0,3.8103983,1000.0
-497500.0,-1152500.0,8.955923,1000.0
-492500.0,-1152500.0,13.335204,1000.0
-482500.0,-1152500.0,13.8801985,1000.0
-477500.0,-1152500.0,14.295046,1000.0
-472500.0,-1152500.0,15.464918,1000.0
-467500.0,-1152500.0,15.580888,1000.0
-462500.0,-1152500.0,14.184094,1000.0
-452500.0,-1152500.0,10.2139,1000.0
-447500.0,-1152500.0,9.517961,1000.0
-442500.0,-1152500.0,8.839411,1000.0
-437500.0,-1152500.0,8.065353,1000.0
-432500.0,-1152500.0,6.855105,1000.0
-427500.0,-1152500.0,4.6312943,1000.0
-417500.0,-1152500.0,-0.28848642,1000.0
-412500.0,-1152500.0,-0.33161566,1000.0
-407500.0,-1152500.0,0.07050883,1000.0
-402500.0,-1152500.0,2.0617862,1000.0
-397500.0,-1152500.0,5.3980536,1000.0
-392500.0,-1152500.0,9.004431,1000.0
-387500.0,-1152500.0,14.0508175,1000.0
-382500.0,-1152500.0,24.19747,1000.0
-377500.0,-1152500.0,36.726578,1000.0
-372500.0,-1152500.0,39.675354,1000.0
-367500.0,-1152500.0,27.883833,1000.0
-362500.0,-1152500.0,13.495014,1000.0
-357500.0,-1152500.0,9.780979,1000.0
-352500.0,-1152500.0,9.280827,1000.0
-347500.0,-1152500.0,7.2378078,1000.0
-342500.0,-1152500.0,3.1348143,1000.0
-337500.0,-1152500.0,-6.1274843,1000.0
-332500.0,-1152500.0,-10.419901,1000.0
-327500.0,-1152500.0,-12.436173,1000.0
-322500.0,-1152500.0,-15.287924,1000.0
-317500.0,-1152500.0,-19.27399,1000.0
-312500.0,-1152500.0,-23.514917,1000.0
-307500.0,-1152500.0,-27.16456,1000.0
-302500.0,-1152500.0,-29.138933,1000.0
-297500.0,-1152500.0,-28.631256,1000.0
-292500.0,-1152500.0,-27.664715,1000.0
-287500.0,-1152500.0,-22.26624,1000.0
-282500.0,-1152500.0,-18.063646,1000.0
-277500.0,-1152500.0,-12.105221,1000.0
-272500.0,-1152500.0,-6.836312,1000.0
-267500.0,-1152500.0,-3.393985,1000.0
-262500.0,-1152500.0,-2.106385,1000.0
-247500.0,-1152500.0,-6.450799,1000.0
-242500.0,-1152500.0,-6.291759,1000.0
-237500.0,-1152500.0,-3.619714,1000.0
-232500.0,-1152500.0,-0.5513224,1000.0
-227500.0,-1152500.0,3.404706,1000.0
-222500.0,-1152500.0,7.7587647,1000.0
-217500.0,-1152500.0,9.887655,1000.0
-212500.0,-1152500.0,8.384732,1000.0
-207500.0,-1152500.0,5.1688313,1000.0
-202500.0,-1152500.0,2.5082002,1000.0
-197500.0,-1152500.0,0.8222168,1000.0
-192500.0,-1152500.0,-0.09458715,1000.0
-187500.0,-1152500.0,-0.8063912,1000.0
-182500.0,-1152500.0,-0.37695214,1000.0
-177500.0,-1152500.0,-0.013431832,1000.0
-172500.0,-1152500.0,-1.0010446,1000.0
-167500.0,-1152500.0,-2.287733,1000.0
-162500.0,-1152500.0,-2.2394218,1000.0
-157500.0,-1152500.0,-0.23929003,1000.0
-152500.0,-1152500.0,2.0703902,1000.0
-142500.0,-1152500.0,4.011765,1000.0
-137500.0,-1152500.0,3.6420698,1000.0
-132500.0,-1152500.0,3.469185,1000.0
-127500.0,-1152500.0,3.95097,1000.0
-117500.0,-1152500.0,7.9109373,1000.0
-112500.0,-1152500.0,9.980247,1000.0
-107500.0,-1152500.0,12.325394,1000.0
-102500.0,-1152500.0,14.289453,1000.0
-97500.0,-1152500.0,15.196645,1000.0
-92500.0,-1152500.0,14.553617,1000.0
-87500.0,-1152500.0,12.567291,1000.0
-82500.0,-1152500.0,9.982769,1000.0
-77500.0,-1152500.0,7.6145325,1000.0
-72500.0,-1152500.0,5.759707,1000.0
-67500.0,-1152500.0,3.8739564,1000.0
-62500.0,-1152500.0,1.1659485,1000.0
-57500.0,-1152500.0,-2.1670563,1000.0
-52500.0,-1152500.0,-4.6557727,1000.0
-47500.0,-1152500.0,-5.042676,1000.0
-42500.0,-1152500.0,-3.7739334,1000.0
-37500.0,-1152500.0,-2.5048463,1000.0
-32500.0,-1152500.0,-2.319538,1000.0
-27500.0,-1152500.0,-2.7787366,1000.0
-22500.0,-1152500.0,-2.6910129,1000.0
-17500.0,-1152500.0,-1.612571,1000.0
-12500.0,-1152500.0,-0.35833076,1000.0
-7500.0,-1152500.0,0.06645419,1000.0
-2500.0,-1152500.0,-0.22292878,1000.0
2500.0,-1152500.0,-0.32141268,1000.0
7500.0,-1152500.0,-0.048052516,1000.0
12500.0,-1152500.0,0.056571763,1000.0
17500.0,-1152500.0,0.07311354,1000.0
22500.0,-1152500.0,0.50463444,1000.0
27500.0,-1152500.0,1.1912318,1000.0
32500.0,-1152500.0,1.742413,1000.0
37500.0,-1152500.0,2.3725915,1000.0
42500.0,-1152500.0,3.3408737,1000.0
47500.0,-1152500.0,4.2833805,1000.0
52500.0,-1152500.0,4.825745,1000.0
57500.0,-1152500.0,5.063268,1000.0
62500.0,-1152500.0,4.9794364,1000.0
67500.0,-1152500.0,4.5512385,1000.0
72500.0,-1152500.0,4.571464,1000.0
77500.0,-1152500.0,5.8857794,1000.0
82500.0,-1152500.0,7.9655323,1000.0
87500.0,-1152500.0,9.580238,1000.0
92500.0,-1152500.0,10.498655,1000.0
97500.0,-1152500.0,11.380841,1000.0
102500.0,-1152500.0,12.46841,1000.0
107500.0,-1152500.0,13.555697,1000.0
112500.0,-1152500.0,14.985544,1000.0
117500.0,-1152500.0,17.521284,1000.0
122500.0,-1152500.0,21.035122,1000.0
127500.0,-1152500.0,24.099773,1000.0
132500.0,-1152500.0,25.287771,1000.0
137500.0,-1152500.0,24.520937,1000.0
142500.0,-1152500.0,22.879358,1000.0
147500.0,-1152500.0,21.30721,1000.0
152500.0,-1152500.0,19.746122,1000.0
157500.0,-1152500.0,17.478186,1000.0
162500.0,-1152500.0,14.103763,1000.0
167500.0,-1152500.0,10.07204,1000.0
172500.0,-1152500.0,6.268832,1000.0
177500.0,-1152500.0,3.153232,1000.0
182500.0,-1152500.0,0.5520412,1000.0
187500.0,-1152500.0,-1.4403477,1000.0
192500.0,-1152500.0,-1.7632413,1000.0
197500.0,-1152500.0,0.5661076,1000.0
202500.0,-1152500.0,4.66108,1000.0
207500.0,-1152500.0,7.8663926,1000.0
212500.0,-1152500.0,8.087436,1000.0
217500.0,-1152500.0,5.680389,1000.0
222500.0,-1152500.0,2.7767854,1000.0
227500.0,-1152500.0,1.0539328,1000.0
232500.0,-1152500.0,0.70589906,1000.0
237500.0,-1152500.0,1.3986835,1000.0
242500.0,-1152500.0,3.249528,1000.0
247500.0,-1152500.0,6.4888496,1000.0
252500.0,-1152500.0,10.641674,1000.0
257500.0,-1152500.0,14.310358,1000.0
262500.0,-1152500.0,15.645848,1000.0
267500.0,-1152500.0,13.33502,1000.0
272500.0,-1152500.0,7.7327847,1000.0
277500.0,-1152500.0,0.92095345,1000.0
282500.0,-1152500.0,-4.878196,1000.0
287500.0,-1152500.0,-8.763591,1000.0
292500.0,-1152500.0,-10.650061,1000.0
297500.0,-1152500.0,-10.099758,1000.0
302500.0,-1152500.0,-6.98062,1000.0
307500.0,-1152500.0,-2.8674386,1000.0
312500.0,-1152500.0,0.2953996,1000.0
317500.0,-1152500.0,0.43925175,1000.0
322500.0,-1152500.0,4.0256343,1000.0
327500.0,-1152500.0,8.5687895,1000.0
332500.0,-1152500.0,12.75741,1000.0
337500.0,-1152500.0,14.782387,1000.0
342500.0,-1152500.0,15.046326,1000.0
-477500.0,-1147500.0,15.260842,1000.0
-472500.0,-1147500.0,16.019722,1000.0
-467500.0,-1147500.0,15.942074,1000.0
-417500.0,-1147500.0,2.8063617,1000.0
-412500.0,-1147500.0,1.6683139,1000.0
-407500.0,-1147500.0,1.8346964,1000.0
-402500.0,-1147500.0,3.0994732,1000.0
-397500.0,-1147500.0,5.4418283,1000.0
-392500.0,-1147500.0,8.362638,1000.0
-387500.0,-1147500.0,12.391011,1000.0
-382500.0,-1147500.0,19.258926,1000.0
-377500.0,-1147500.0,27.38098,1000.0
-372500.0,-1147500.0,30.514359,1000.0
-367500.0,-1147500.0,26.094864,1000.0
-362500.0,-1147500.0,20.588987,1000.0
-357500.0,-1147500.0,20.786182,1000.0
-352500.0,-1147500.0,27.085596,1000.0
-347500.0,-1147500.0,26.757965,1000.0
-342500.0,-1147500.0,17.620255,1000.0
-337500.0,-1147500.0,8.898315,1000.0
-332500.0,-1147500.0,3.6482158,1000.0
-327500.0,-1147500.0,1.8009739,1000.0
-322500.0,-1147500.0,-0.3674456,1000.0
-317500.0,-1147500.0,-5.7830157,1000.0
-312500.0,-1147500.0,-14.224341,1000.0
-307500.0,-1147500.0,-22.537031,1000.0
-302500.0,-1147500.0,-27.17823,1000.0
-297500.0,-1147500.0,-27.248434,1000.0
-292500.0,-1147500.0,-25.327589,1000.0
-287500.0,-1147500.0,-19.912455,1000.0
-282500.0,-1147500.0,-16.466326,1000.0
-277500.0,-1147500.0,-10.356316,1000.0
-272500.0,-1147500.0,-5.5457234,1000.0
-267500.0,-1147500.0,-3.5060375,1000.0
-247500.0,-1147500.0,-12.587831,1000.0
-242500.0,-1147500.0,-10.54448,1000.0
-237500.0,-1147500.0,-7.0737386,1000.0
-232500.0,-1147500.0,-2.8125205,1000.0
-227500.0,-1147500.0,1.8530738,1000.0
-222500.0,-1147500.0,6.507523,1000.0
-217500.0,-1147500.0,9.030011,1000.0
-212500.0,-1147500.0,8.116875,1000.0
-207500.0,-1147500.0,5.507163,1000.0
-202500.0,-1147500.0,3.5053203,1000.0
-197500.0,-1147500.0,2.5138993,1000.0
-192500.0,-1147500.0,1.8954395,1000.0
-187500.0,-1147500.0,2.1188052,1000.0
-182500.0,-1147500.0,2.6812143,1000.0
-177500.0,-1147500.0,2.6389015,1000.0
-172500.0,-1147500.0,2.2348037,1000.0
-167500.0,-1147500.0,0.14799961,1000.0
-162500.0,-1147500.0,-1.7707982,1000.0
-157500.0,-1147500.0,-1.4140714,1000.0
-112500.0,-1147500.0,11.530192,1000.0
-107500.0,-1147500.0,13.73809,1000.0
-102500.0,-1147500.0,14.883662,1000.0
-97500.0,-1147500.0,14.771141,1000.0
-92500.0,-1147500.0,13.634512,1000.0
-87500.0,-1147500.0,11.902299,1000.0
-82500.0,-1147500.0,9.865067,1000.0
-77500.0,-1147500.0,7.967521,1000.0
-72500.0,-1147500.0,6.550591,1000.0
-67500.0,-1147500.0,5.049308,1000.0
-62500.0,-1147500.0,2.4384668,1000.0
-57500.0,-1147500.0,-1.0297327,1000.0
-52500.0,-1147500.0,-3.5059133,1000.0
-47500.0,-1147500.0,-3.7022572,1000.0
-42500.0,-1147500.0,-2.431312,1000.0
-37500.0,-1147500.0,-1.3557836,1000.0
-32500.0,-1147500.0,-1.1438941,1000.0
-27500.0,-1147500.0,-1.3100052,1000.0
-22500.0,-1147500.0,-1.2630436,1000.0
-17500.0,-1147500.0,-1.064063,1000.0
-12500.0,-1147500.0,-1.1401567,1000.0
-7500.0,-1147500.0,-1.5203279,1000.0
-2500.0,-1147500.0,-1.7056879,1000.0
2500.0,-1147500.0,-1.3750861,1000.0
7500.0,-1147500.0,-0.8548666,1000.0
12500.0,-1147500.0,-0.47437814,1000.0
17500.0,-1147500.0,0.03234018,1000.0
22500.0,-1147500.0,0.86072695,1000.0
27500.0,-1147500.0,1.7021141,1000.0
32500.0,-1147500.0,2.5363836,1000.0
37500.0,-1147500.0,3.7844834,1000.0
42500.0,-1147500.0,5.165919,1000.0
47500.0,-1147500.0,5.5742664,1000.0
52500.0,-1147500.0,4.7249436,1000.0
57500.0,-1147500.0,3.7570095,1000.0
62500.0,-1147500.0,3.5505266,1000.0
67500.0,-1147500.0,3.8494384,1000.0
72500.0,-1147500.0,4.466734,1000.0
77500.0,-1147500.0,5.700769,1000.0
82500.0,-1147500.0,7.3381476,1000.0
87500.0,-1147500.0,8.610067,1000.0
92500.0,-1147500.0,9.305699,1000.0
97500.0,-1147500.0,10.088415,1000.0
102500.0,-1147500.0,11.554537,1000.0
107500.0,-1147500.0,13.527979,1000.0
112500.0,-1147500.0,15.573326,1000.0
117500.0,-1147500.0,17.786053,1000.0
122500.0,-1147500.0,20.37471,1000.0
127500.0,-1147500.0,22.71745,1000.0
132500.0,-1147500.0,23.758423,1000.0
137500.0,-1147500.0,23.23958,1000.0
142500.0,-1147500.0,21.922422,1000.0
147500.0,-1147500.0,20.642189,1000.0
152500.0,-1147500.0,19.40039,1000.0
157500.0,-1147500.0,17.47517,1000.0
162500.0,-1147500.0,14.478955,1000.0
167500.0,-1147500.0,11.109622,1000.0
172500.0,-1147500.0,8.455263,1000.0
177500.0,-1147500.0,6.6061125,1000.0
182500.0,-1147500.0,4.599122,1000.0
187500.0,-1147500.0,2.1145556,1000.0
192500.0,-1147500.0,0.65017515,1000.0
197500.0,-1147500.0,2.1302714,1000.0
202500.0,-1147500.0,6.3002043,1000.0
207500.0,-1147500.0,10.22302,1000.0
212500.0,-1147500.0,10.8664465,1000.0
217500.0,-1147500.0,8.025951,1000.0
222500.0,-1147500.0,4.225786,1000.0
227500.0,-1147500.0,1.8437889,1000.0
232500.0,-1147500.0,1.2626873,1000.0
237500.0,-1147500.0,1.8665805,1000.0
242500.0,-1147500.0,3.4614491,1000.0
247500.0,-1147500.0,6.205401,1000.0
252500.0,-1147500.0,9.8892355,1000.0
257500.0,-1147500.0,13.57091,1000.0
262500.0,-1147500.0,15.642125,1000.0
267500.0,-1147500.0,14.539154,1000.0
272500.0,-1147500.0,10.06309,1000.0
277500.0,-1147500.0,3.9105427,1000.0
282500.0,-1147500.0,-1.6776379,1000.0
287500.0,-1147500.0,-5.6357565,1000.0
292500.0,-1147500.0,-8.010055,1000.0
297500.0,-1147500.0,-8.850971,1000.0
302500.0,-1147500.0,-8.288446,1000.0
307500.0,-1147500.0,-7.306055,1000.0
312500.0,-1147500.0,-6.943461,1000.0
317500.0,-1147500.0,-5.8364115,1000.0
322500.0,-1147500.0,-3.1801229,1000.0
327500.0,-1147500.0,1.5092037,1000.0
332500.0,-1147500.0,6.3397374,1000.0
337500.0,-1147500.0,8.166659,1000.0
342500.0,-1147500.0,8.105145,1000.0
-482500.0,-1142500.0,15.055403,1000.0
-477500.0,-1142500.0,15.151056,1000.0
-472500.0,-1142500.0,15.495781,1000.0
-467500.0,-1142500.0,15.588058,1000.0
-462500.0,-1142500.0,15.453956,1000.0
-422500.0,-1142500.0,5.210939,1000.0
-417500.0,-1142500.0,4.602038,1000.0
-412500.0,-1142500.0,3.7303581,1000.0
-407500.0,-1142500.0,3.890972,1000.0
-402500.0,-1142500.0,5.077771,1000.0
-397500.0,-1142500.0,7.3109236,1000.0
-392500.0,-1142500.0,10.044767,1000.0
-387500.0,-1142500.0,12.955385,1000.0
-382500.0,-1142500.0,16.78099,1000.0
-377500.0,-1142500.0,21.412956,1000.0
-372500.0,-1142500.0,24.616724,1000.0
-367500.0,-1142500.0,25.409887,1000.0
-362500.0,-1142500.0,26.594938,1000.0
-357500.0,-1142500.0,30.91821,1000.0
-352500.0,-1142500.0,35.567425,1000.0
-347500.0,-1142500.0,36.48475,1000.0
-342500.0,-1142500.0,31.318195,1000.0
-337500.0,-1142500.0,22.408575,1000.0
-332500.0,-1142500.0,16.381775,1000.0
-327500.0,-1142500.0,14.490623,1000.0
-322500.0,-1142500.0,12.527351,1000.0
-317500.0,-1142500.0,5.798011,1000.0
-312500.0,-1142500.0,-5.9688416,1000.0
-307500.0,-1142500.0,-18.011976,1000.0
-302500.0,-1142500.0,-24.898745,1000.0
-297500.0,-1142500.0,-25.625494,1000.0
-292500.0,-1142500.0,-23.142277,1000.0
-287500.0,-1142500.0,-19.685379,1000.0
-282500.0,-1142500.0,-14.70468,1000.0
-277500.0,-1142500.0,-9.113298,1000.0
-272500.0,-1142500.0,-4.816381,1000.0
-267500.0,-1142500.0,-3.633731,1000.0
-262500.0,-1142500.0,-5.2033243,1000.0
-252500.0,-1142500.0,-13.976618,1000.0
-247500.0,-1142500.0,-14.110612,1000.0
-242500.0,-1142500.0,-13.193059,1000.0
-237500.0,-1142500.0,-9.172616,1000.0
-232500.0,-1142500.0,-4.5730705,1000.0
-227500.0,-1142500.0,-0.19539072,1000.0
-222500.0,-1142500.0,3.9601152,1000.0
-217500.0,-1142500.0,6.6025352,1000.0
-212500.0,-1142500.0,6.6583834,1000.0
-207500.0,-1142500.0,5.387675,1000.0
-202500.0,-1142500.0,4.6118875,1000.0
-197500.0,-1142500.0,4.474978,1000.0
-192500.0,-1142500.0,4.2003922,1000.0
-187500.0,-1142500.0,3.6600115,1000.0
-182500.0,-1142500.0,3.9877064,1000.0
-177500.0,-1142500.0,5.2796335,1000.0
-172500.0,-1142500.0,5.403991,1000.0
-167500.0,-1142500.0,3.0799725,1000.0
-162500.0,-1142500.0,-0.0835419,1000.0
-157500.0,-1142500.0,-1.1800829,1000.0
-152500.0,-1142500.0,-0.9400969,1000.0
-117500.0,-1142500.0,11.408264,1000.0
-112500.0,-1142500.0,12.506039,1000.0
-107500.0,-1142500.0,14.29454,1000.0
-102500.0,-1142500.0,14.651789,1000.0
-97500.0,-1142500.0,13.671364,1000.0
-92500.0,-1142500.0,12.194496,1000.0
-87500.0,-1142500.0,10.81723,1000.0
-82500.0,-1142500.0,9.417704,1000.0
-77500.0,-1142500.0,8.079084,1000.0
-72500.0,-1142500.0,7.144961,1000.0
-67500.0,-1142500.0,6.0634527,1000.0
-62500.0,-1142500.0,3.6742184,1000.0
-57500.0,-1142500.0,0.27594846,1000.0
-52500.0,-1142500.0,-2.0274713,1000.0
-47500.0,-1142500.0,-1.9465356,1000.0
-42500.0,-1142500.0,-0.5761701,1000.0
-37500.0,-1142500.0,0.3727451,1000.0
-32500.0,-1142500.0,0.48889717,1000.0
-27500.0,-1142500.0,0.31425712,1000.0
-22500.0,-1142500.0,0.11157316,1000.0
-17500.0,-1142500.0,-0.41792473,1000.0
-12500.0,-1142500.0,-1.3469287,1000.0
-7500.0,-1142500.0,-2.013746,1000.0
-2500.0,-1142500.0,-1.7813933,1000.0
2500.0,-1142500.0,-1.0042084,1000.0
7500.0,-1142500.0,-0.53068393,1000.0
12500.0,-1142500.0,-0.3743072,1000.0
17500.0,-1142500.0,0.20961107,1000.0
22500.0,-1142500.0,1.3593067,1000.0
27500.0,-1142500.0,2.4982314,1000.0
32500.0,-1142500.0,3.614358,1000.0
37500.0,-1142500.0,5.1952868,1000.0
42500.0,-1142500.0,6.650984,1000.0
47500.0,-1142500.0,6.4218993,1000.0
52500.0,-1142500.0,4.3414564,1000.0
57500.0,-1142500.0,2.353295,1000.0
62500.0,-1142500.0,2.0050075,1000.0
67500.0,-1142500.0,2.8587189,1000.0
72500.0,-1142500.0,4.0111723,1000.0
77500.0,-1142500.0,5.3439636,1000.0
82500.0,-1142500.0,6.805162,1000.0
87500.0,-1142500.0,7.9139447,1000.0
92500.0,-1142500.0,8.512374,1000.0
97500.0,-1142500.0,9.3027935,1000.0
102500.0,-1142500.0,11.072376,1000.0
107500.0,-1142500.0,13.5859375,1000.0
112500.0,-1142500.0,15.892785,1000.0
117500.0,-1142500.0,17.710705,1000.0
122500.0,-1142500.0,19.513664,1000.0
127500.0,-1142500.0,21.238882,1000.0
132500.0,-1142500.0,22.115412,1000.0
137500.0,-1142500.0,21.798023,1000.0
142500.0,-1142500.0,20.827515,1000.0
147500.0,-1142500.0,19.907135,1000.0
152500.0,-1142500.0,19.004995,1000.0
157500.0,-1142500.0,17.370483,1000.0
162500.0,-1142500.0,14.673396,1000.0
167500.0,-1142500.0,11.861831,1000.0
172500.0,-1142500.0,10.20444,1000.0
177500.0,-1142500.0,9.513405,1000.0
182500.0,-1142500.0,8.209596,1000.0
187500.0,-1142500.0,5.607629,1000.0
192500.0,-1142500.0,3.456685,1000.0
197500.0,-1142500.0,4.3207464,1000.0
202500.0,-1142500.0,8.395783,1000.0
207500.0,-1142500.0,12.580464,1000.0
212500.0,-1142500.0,13.240208,1000.0
217500.0,-1142500.0,9.823696,1000.0
222500.0,-1142500.0,5.145972,1000.0
227500.0,-1142500.0,2.0970478,1000.0
232500.0,-1142500.0,1.2268858,1000.0
237500.0,-1142500.0,1.7004672,1000.0
242500.0,-1142500.0,3.0126379,1000.0
247500.0,-1142500.0,5.1959896,1000.0
252500.0,-1142500.0,8.266031,1000.0
257500.0,-1142500.0,11.7596855,1000.0
262500.0,-1142500.0,14.409588,1000.0
267500.0,-1142500.0,14.527988,1000.0
272500.0,-1142500.0,11.4324465,1000.0
277500.0,-1142500.0,6.3688126,1000.0
282500.0,-1142500.0,1.3744428,1000.0
287500.0,-1142500.0,-2.5632448,1000.0
292500.0,-1142500.0,-5.6260023,1000.0
297500.0,-1142500.0,-8.0171995,1000.0
302500.0,-1142500.0,-9.773374,1000.0
307500.0,-1142500.0,-11.361138,1000.0
312500.0,-1142500.0,-13.076354,1000.0
317500.0,-1142500.0,-13.724974,1000.0
322500.0,-1142500.0,-11.399327,1000.0
327500.0,-1142500.0,-6.284899,1000.0
332500.0,-1142500.0,-1.3405427,1000.0
337500.0,-1142500.0,0.3952351,1000.0
342500.0,-1142500.0,0.21493849,1000.0
-477500.0,-1137500.0,14.238313,1000.0
-472500.0,-1137500.0,14.194983,1000.0
-467500.0,-1137500.0,14.710026,1000.0
-417500.0,-1137500.0,6.2447634,1000.0
-412500.0,-1137500.0,5.202239,1000.0
-407500.0,-1137500.0,5.890259,1000.0
-402500.0,-1137500.0,8.246984,1000.0
